1,2,3,4,5,6,7,8
0.35,0.16666666666666666,0.2647058823529412,0.27586206896551724,0.26666666666666666,0.3108108108108108,0.20930232558139536,0.3333333333333333
0.3,0.25,0.3235294117647059,0.1839080459770115,0.2833333333333333,0.21621621621621623,0.19767441860465115,0.4444444444444444
0.6,0.3333333333333333,0.3235294117647059,0.3333333333333333,0.25,0.33783783783783783,0.23255813953488372,0.2222222222222222
0.4,0.5,0.5588235294117647,0.13793103448275862,0.3,0.3108108108108108,0.16279069767441862,0.1111111111111111
0.45,0.4166666666666667,0.38235294117647056,0.2413793103448276,0.26666666666666666,0.25675675675675674,0.29069767441860467,0.5
0.3,0.25,0.5,0.21839080459770116,0.25,0.4189189189189189,0.10465116279069768,0.2222222222222222
0.4,0.3333333333333333,0.35294117647058826,0.25287356321839083,0.2833333333333333,0.14864864864864866,0.19767441860465115,0.3888888888888889
0.45,0.08333333333333333,0.5,0.1724137931034483,0.11666666666666667,0.40540540540540543,0.23255813953488372,0.1111111111111111
0.15,0.25,0.5,0.1724137931034483,0.21666666666666667,0.32432432432432434,0.18604651162790697,0.3333333333333333
0.05,0.25,0.29411764705882354,0.3793103448275862,0.2,0.32432432432432434,0.2441860465116279,0.16666666666666666
0.3,0.08333333333333333,0.3235294117647059,0.16091954022988506,0.15,0.28378378378378377,0.16279069767441862,0.16666666666666666
0.3,0,0.4411764705882353,0.3103448275862069,0.16666666666666666,0.2702702702702703,0.20930232558139536,0.4444444444444444
0.4,0.75,0.5,0.12643678160919541,0.4,0.33783783783783783,0.22093023255813954,0.1111111111111111
0.4,0.6666666666666666,0.3235294117647059,0.3333333333333333,0.23333333333333334,0.1891891891891892,0.27906976744186046,0.2222222222222222
0.35,0.3333333333333333,0.4117647058823529,0.1724137931034483,0.23333333333333334,0.3783783783783784,0.22093023255813954,0.16666666666666666
0.35,0.4166666666666667,0.6176470588235294,0.22988505747126436,0.13333333333333333,0.2972972972972973,0.23255813953488372,0.2222222222222222
0.45,0.08333333333333333,0.6470588235294118,0.39080459770114945,0.38333333333333336,0.2702702702702703,0.16279069767441862,0.3888888888888889
0.35,0.3333333333333333,0.17647058823529413,0.12643678160919541,0.11666666666666667,0.28378378378378377,0.16279069767441862,0.2777777777777778
0.35,0.16666666666666666,0.2647058823529412,0.22988505747126436,0.36666666666666664,0.20270270270270271,0.16279069767441862,0.1111111111111111
0.25,0.16666666666666666,0.29411764705882354,0.3218390804597701,0.26666666666666666,0.25675675675675674,0.29069767441860467,0.6666666666666666
0.25,0.5,0.6470588235294118,0.21839080459770116,0.31666666666666665,0.3108108108108108,0.1744186046511628,0.4444444444444444
